"","PID","speciesRichness","shannonDiversity"
"57063","3_51_61_2_1",4,1.15374194270109
"57064","3_51_61_33_1",8,1.58319091236741
"57065","3_51_61_39_1",6,1.5193826646423
"57066","3_51_61_43_1",8,1.88011399115864
"57067","3_51_61_48_1",9,2.020628859099
"57068","3_51_61_54_1",1,0
"57069","3_51_61_56_1",3,0.203294266830709
"57070","3_51_61_5_1",10,2.04312153848938
"57071","3_51_61_61_1",6,1.34378989461471
"57072","3_51_61_68_1",8,1.35169764351907
"57073","3_51_61_70_1",9,2.09472904752765
"57074","3_51_61_75_1",4,1.05563343255065
"57075","3_51_61_76_1",14,2.24538340881308
"57076","3_51_61_79_1",8,1.71360489199697
"57077","3_51_61_80_1",5,1.37849742178298
"57078","3_51_61_82_1",8,1.49601272308875
"57079","3_51_61_87_1",8,1.67760866276806
"57080","3_51_61_88_1",6,1.64791843300216
"57081","3_51_61_92_1",10,2.11159047934951
"57082","3_51_61_94_1",5,1.43770144364294
"57083","3_51_61_95_1",6,1.72493478639771
"57084","3_51_61_9_1",4,1.0686175394975
"57085","3_51_65_10_1",1,0
"57086","3_51_65_13_1",6,0.615447845588241
"57087","3_51_65_14_1",5,1.14471956701187
"57088","3_51_65_16_1",6,1.56437010289277
"57089","3_51_65_19_1",8,1.82597189794714
"57090","3_51_65_21_1",9,1.76264607096111
"57091","3_51_65_23_1",4,1.08889997534522
"57092","3_51_65_29_1",9,1.73702417939651
"57093","3_51_65_2_1",9,1.83929674797766
"57094","3_51_65_38_1",6,1.54143780111696
"57095","3_51_65_42_1",9,1.8401485368625
"57096","3_51_65_6_1",3,0.950270539233235
"57097","3_51_65_8_1",9,1.72600400366371
"57098","3_51_75_10_1",7,1.51073933321724
"57099","3_51_75_13_1",6,1.29822818803684
"57100","3_51_75_16_1",8,1.83642238675416
"57101","3_51_75_18_1",8,1.50270905621913
"57102","3_51_75_19_1",11,1.94790289189713
"57103","3_51_75_22_1",4,1.33217904021012
"57104","3_51_75_24_1",5,0.382981144947918
"57105","3_51_75_25_1",9,1.6910764515551
"57106","3_51_75_28_1",9,1.72348140192955
"57107","3_51_75_5_1",9,1.95522602836426
"57108","3_51_75_6_1",1,0
"57109","3_51_79_10_1",10,2.11707213237027
"57110","3_51_79_11_1",9,1.90462292349965
"57111","3_51_79_12_1",4,1.20724328055906
"57112","3_51_79_18_1",8,1.74949382539366
"57113","3_51_79_19_1",8,1.76903616130401
"57114","3_51_79_1_1",10,1.87910371885406
"57115","3_51_79_20_1",9,1.95618746766045
"57116","3_51_79_23_1",8,1.86358211220495
"57117","3_51_79_24_1",7,1.85627012819209
"57118","3_51_79_3_1",9,2.01357686727064
"57119","3_51_79_6_1",7,1.53530701758817
"57120","3_51_79_7_1",6,1.20155915477379
"57121","3_51_79_9_1",4,1.17105986999037
"57122","3_51_9_100_1",6,1.29203013112574
"57123","3_51_9_103_1",8,1.71633850842544
"57124","3_51_9_104_1",7,1.57615543903356
"57125","3_51_9_10_1",10,1.42087529569203
"57126","3_51_9_13_1",5,0.568792912980795
"57127","3_51_9_15_1",4,0.663139243766478
"57128","3_51_9_18_1",3,0.242673481189018
"57129","3_51_9_1_1",8,1.85063486111231
"57130","3_51_9_22_1",11,2.02774222214827
"57131","3_51_9_25_1",8,1.89036277533887
"57132","3_51_9_26_1",8,1.53020235252292
"57133","3_51_9_27_1",6,0.949593667716738
"57134","3_51_9_28_1",8,1.73983855854241
"57135","3_51_9_32_1",7,1.12727142344786
"57136","3_51_9_35_1",8,1.73798344858705
"57137","3_51_9_36_1",3,0.641508286125443
"57138","3_51_9_42_1",10,2.13572088614864
"57139","3_51_9_43_1",6,1.67698777432242
"57140","3_51_9_45_1",9,1.4187753258233
"57141","3_51_9_47_1",8,1.64441457748517
"57142","3_51_9_48_1",12,2.22655505060781
"57143","3_51_9_49_1",10,2.20051649309231
"57144","3_51_9_50_1",10,1.60485383614186
"57145","3_51_9_51_1",9,1.96867653663367
"57146","3_51_9_52_1",10,1.91870214545537
"57147","3_51_9_56_1",6,1.63216847001252
"57148","3_51_9_57_1",4,0.789555635923019
"57149","3_51_9_58_1",10,1.99952337635148
"57150","3_51_9_59_1",1,0
"57151","3_51_9_62_1",4,0.328826008930255
"57152","3_51_9_63_1",5,1.35838323579167
"57153","3_51_9_73_1",8,1.84651470729062
"57154","3_51_9_75_1",8,1.98626651786474
"57155","3_51_9_7_1",6,1.44385684002758
"57156","3_51_9_92_1",8,1.77784589191684
"57157","3_51_9_93_1",10,1.79043061450316
"57158","3_51_9_94_1",9,1.90326483781241
"57159","3_51_9_97_1",10,1.98884699716269
"57160","3_54_109_1022_1",11,2.14602800413094
"57161","3_54_109_1065_1",9,1.90803683450907
"57162","3_54_109_1070_1",8,1.91091427158701
"57163","3_54_109_1136_1",13,2.29446389122002
"57164","3_54_109_1227_1",12,2.26373646363109
"57165","3_54_109_1300_1",9,1.91520332978321
"57166","3_54_109_1494_1",10,1.90302255434953
"57167","3_54_109_1533_1",10,2.08216424587906
"57168","3_54_109_1728_1",11,1.73979070430222
"57169","3_54_109_1736_1",7,1.69201980790846
"57170","3_54_109_1754_1",9,1.88659540564136
"57171","3_54_109_1979_1",10,2.13574568216129
"57172","3_54_109_2005_1",5,1.43275705299709
"57173","3_54_109_2018_1",8,1.76783446441072
"57174","3_54_109_2084_1",11,1.90824499694867
"57175","3_54_109_2450_1",7,1.80650716526167
"57176","3_54_109_250_1",7,1.39306815898326
"57177","3_54_109_305_1",8,1.83902118125715
"57178","3_54_109_352_1",8,1.75653673990849
"57179","3_54_109_479_1",10,1.84685695704389
"57180","3_54_109_533_1",10,2.1872709920631
"57181","3_54_109_622_1",9,1.62843162526776
"57182","3_54_109_814_1",10,2.24621383667745
"57183","3_54_15_1120_1",8,1.62320349416684
"57184","3_54_15_1204_1",8,1.84622021932163
"57185","3_54_15_1338_1",12,2.16790126730102
"57186","3_54_15_1378_1",8,1.96390833987009
"57187","3_54_15_141_1",8,1.85391272897365
"57188","3_54_15_1433_1",7,1.57923313461134
"57189","3_54_15_1484_1",6,1.56723626217227
"57190","3_54_15_1525_1",8,1.73098758883015
"57191","3_54_15_1739_1",10,2.15125612681869
"57192","3_54_15_2186_1",9,1.8767442714967
"57193","3_54_15_233_1",13,2.23552989274103
"57194","3_54_15_239_1",7,1.4132544760969
"57195","3_54_15_452_1",8,1.63062020904944
"57196","3_54_15_574_1",8,1.92512119079082
"57197","3_54_15_582_1",8,1.61785330974492
"57198","3_54_15_584_1",7,1.76487725596535
"57199","3_54_15_588_1",3,0.930216837088864
"57200","3_54_15_727_1",7,1.76220817106796
"57201","3_54_15_76_1",8,1.63589634918507
"57202","3_54_15_92_1",7,1.69040847253418
"57203","3_54_19_1059_1",10,2.08312551975119
"57204","3_54_19_1116_1",8,1.78456675815459
"57205","3_54_19_1202_1",6,1.33236057520661
"57206","3_54_19_1224_1",10,1.95413575501721
"57207","3_54_19_1382_1",9,1.84920424746143
"57208","3_54_19_1393_1",13,2.06198049944091
"57209","3_54_19_1805_1",9,2.05523409163109
"57210","3_54_19_1834_1",8,1.81694073962232
"57211","3_54_19_1859_1",10,2.11051391630138
"57212","3_54_19_1968_1",8,1.58397584423974
"57213","3_54_19_2050_1",13,2.27822935940908
"57214","3_54_19_2203_1",7,1.44208024894844
"57215","3_54_19_2265_1",9,1.56713029900399
"57216","3_54_19_2336_1",13,2.06080013155836
"57217","3_54_19_338_1",9,1.92212761872113
"57218","3_54_19_366_1",10,1.95040949673227
"57219","3_54_19_392_1",7,1.64379597122786
"57220","3_54_19_430_1",12,2.23213357117756
"57221","3_54_19_442_1",8,1.77070350762675
"57222","3_54_19_502_1",9,2.05070572645575
"57223","3_54_19_802_1",1,0
"57224","3_54_19_839_1",5,1.2996509635499
"57225","3_54_25_1050_1",10,1.88342984107821
"57226","3_54_25_125_1",6,1.28733839457789
"57227","3_54_25_1274_1",7,1.49864729011711
"57228","3_54_25_1285_1",9,1.86015551540773
"57229","3_54_25_1303_1",7,1.45487711836423
"57230","3_54_25_132_1",10,2.15252741307753
"57231","3_54_25_1331_1",8,1.88911226559682
"57232","3_54_25_1339_1",15,2.56635768979863
"57233","3_54_25_1389_1",10,1.9989367870827
"57234","3_54_25_1597_1",8,1.74015368996961
"57235","3_54_25_1599_1",8,1.54861170551932
"57236","3_54_25_1716_1",8,1.65155013480002
"57237","3_54_25_1972_1",8,1.68817201627515
"57238","3_54_25_1990_1",5,1.22226692353816
"57239","3_54_25_2097_1",4,0.709350630437045
"57240","3_54_25_2137_1",6,1.60520710745546
"57241","3_54_25_2197_1",10,1.98133251472398
"57242","3_54_25_2202_1",8,1.24464458897045
"57243","3_54_25_2233_1",11,2.08809194276382
"57244","3_54_25_225_1",7,1.5747426241527
"57245","3_54_25_2326_1",9,1.61391439246451
"57246","3_54_25_2330_1",3,0.832407574347485
"57247","3_54_25_2331_1",5,1.45827635796064
"57248","3_54_25_2414_1",6,1.32718423898232
"57249","3_54_25_2489_1",10,1.79741194361401
"57250","3_54_25_2514_1",5,1.36903917770477
"57251","3_54_25_268_1",10,2.00053747549734
"57252","3_54_25_3368_1",10,1.87326409339411
"57253","3_54_25_3384_1",10,1.8084190815925
"57254","3_54_25_369_1",7,1.2981696322189
"57255","3_54_25_4063_1",7,1.66569370366628
"57256","3_54_25_4078_1",8,1.94399644347201
"57257","3_54_25_4081_1",6,1.47368628699411
"57258","3_54_25_4082_1",7,1.37327704419081
"57259","3_54_25_4083_1",4,1.24879935829021
"57260","3_54_25_4091_1",4,1.02250634159603
"57261","3_54_25_4092_1",8,1.69744551760443
"57262","3_54_25_4095_1",10,1.92732503086804
"57263","3_54_25_4096_1",12,2.22840664889861
"57264","3_54_25_4101_1",6,1.62436628891276
"57265","3_54_25_4138_1",9,1.82240337167693
"57266","3_54_25_4140_1",11,1.86274194338956
"57267","3_54_25_427_1",8,1.81566191310101
"57268","3_54_25_448_1",3,0.814644504904629
"57269","3_54_25_49_1",10,1.96809013110466
"57270","3_54_25_509_1",9,1.66937184915396
"57271","3_54_25_587_1",5,1.46813993901621
"57272","3_54_25_6684_1",4,1.1124565824765
"57273","3_54_25_6686_1",6,1.67159527802125
"57274","3_54_25_6688_1",8,1.92643302797756
"57275","3_54_25_6702_1",8,1.94067408357632
"57276","3_54_25_6705_1",8,1.98505318790462
"57277","3_54_25_6706_1",8,1.75764250620316
"57278","3_54_25_6708_1",9,1.89877541304866
"57279","3_54_25_6709_1",6,1.24939209117684
"57280","3_54_25_6710_1",8,1.69491745829109
"57281","3_54_25_6714_1",8,1.90966042154043
"57282","3_54_25_6716_1",5,1.13317258746509
"57283","3_54_25_6723_1",8,1.8240204876229
"57284","3_54_25_6730_1",5,1.39715545963778
"57285","3_54_25_6762_1",6,1.41440785144827
"57286","3_54_25_6764_1",11,1.88312549553228
"57287","3_54_25_6768_1",6,1.44280262256537
"57288","3_54_25_775_1",10,1.94017374641337
"57289","3_54_25_868_1",4,1.20774149832113
"57290","3_54_25_931_1",7,1.68096408570367
"57291","3_54_25_969_1",9,1.85705303140091
"57292","3_54_39_110_1",10,1.99603098595819
"57293","3_54_39_1133_1",9,1.81025200378548
"57294","3_54_39_1660_1",11,2.20066318850582
"57295","3_54_39_1713_1",11,2.25026027861759
"57296","3_54_39_2030_1",8,1.53959575553794
"57297","3_54_39_2288_1",10,2.02247885820955
"57298","3_54_39_2_1",5,1.41848366194566
"57299","3_54_39_456_1",10,2.04824080767052
"57300","3_54_39_655_1",8,1.85765976635358
"57301","3_54_39_791_1",8,1.56718085483299
"57302","3_54_39_876_1",6,1.6088829638639
"57303","3_54_45_1011_1",3,0.823959216501082
"57304","3_54_45_1013_1",8,1.87056888941564
"57305","3_54_45_103_1",4,1.08325501051851
"57306","3_54_45_1108_1",4,1.11748995942315
"57307","3_54_45_1190_1",3,1.01140426470735
"57308","3_54_45_1203_1",7,1.50836347187439
"57309","3_54_45_1267_1",5,1.43474092429267
"57310","3_54_45_1487_1",12,2.32121052425537
"57311","3_54_45_1490_1",6,1.08637476891496
"57312","3_54_45_1554_1",8,2.03175921856927
"57313","3_54_45_1625_1",5,1.22607605036617
"57314","3_54_45_1949_1",7,1.89378823239114
"57315","3_54_45_1978_1",12,2.35032725972887
"57316","3_54_45_2091_1",7,1.58092153248414
"57317","3_54_45_223_1",10,1.96331392059008
"57318","3_54_45_2264_1",9,2.0468185831473
"57319","3_54_45_2341_1",10,2.24503527412618
"57320","3_54_45_2343_1",10,2.08337764064444
"57321","3_54_45_242_1",7,1.52970636188157
"57322","3_54_45_256_1",8,1.83389554441449
"57323","3_54_45_284_1",9,1.86785119978975
"57324","3_54_45_402_1",10,2.22409787142936
"57325","3_54_45_41_1",11,2.14839858316685
"57326","3_54_45_475_1",5,1.49856907967701
"57327","3_54_45_553_1",8,1.72295151919226
"57328","3_54_45_8_1",9,1.91244822531869
"57329","3_54_45_976_1",12,2.3452393566951
"57330","3_54_47_1052_1",10,1.99540055836518
"57331","3_54_47_1114_1",9,1.94683899920539
"57332","3_54_47_1304_1",12,2.31020324208557
"57333","3_54_47_1636_1",7,1.59997142092687
"57334","3_54_47_1740_1",11,2.24808450616181
"57335","3_54_47_1756_1",11,2.07764338718359
"57336","3_54_47_1926_1",7,1.78320683927073
"57337","3_54_47_1930_1",11,2.24616302709404
"57338","3_54_47_2133_1",12,2.11500691638234
"57339","3_54_47_2138_1",4,1.10183191502346
"57340","3_54_47_2145_1",8,1.90542004311014
"57341","3_54_47_2148_1",9,1.82699366664804
"57342","3_54_47_2419_1",11,2.26023385317467
"57343","3_54_47_2474_1",4,1.00621456594408
"57344","3_54_47_2476_1",10,2.04634833589307
"57345","3_54_47_2484_1",11,2.33837170480357
"57346","3_54_47_2534_1",11,2.2082497133105
"57347","3_54_47_276_1",9,1.55765077341443
"57348","3_54_47_332_1",10,2.02612063296996
"57349","3_54_47_425_1",5,1.44473624804234
"57350","3_54_47_437_1",8,1.68278181280571
"57351","3_54_47_482_1",12,2.02355457380358
"57352","3_54_47_565_1",8,1.58691336101364
"57353","3_54_47_633_1",8,1.92512119079082
"57354","3_54_47_771_1",11,2.1809455605616
"57355","3_54_47_805_1",8,1.48216930835853
"57356","3_54_47_970_1",14,2.33812720981122
"57357","3_54_47_981_1",9,1.97066885852516
"57358","3_54_47_984_1",13,2.42162105689048
"57359","3_54_47_996_1",13,2.46657714360494
"57360","3_54_55_1211_1",9,1.80876147393004
"57361","3_54_55_1286_1",8,1.76809491193004
"57362","3_54_55_179_1",9,1.7257574373341
"57363","3_54_55_1899_1",8,1.69242786555181
"57364","3_54_55_2171_1",9,1.96397097953232
"57365","3_54_55_2363_1",10,1.79206757709986
"57366","3_54_55_2370_1",7,1.54077907456519
"57367","3_54_55_2502_1",10,2.12122396131858
"57368","3_54_55_834_1",8,1.81744077582941
"57369","3_54_55_961_1",9,2.13839724634772
"57370","3_54_59_1251_1",5,1.25276296849537
"57371","3_54_59_1269_1",8,1.80650716526167
"57372","3_54_59_1334_1",9,1.72908657997507
"57373","3_54_59_1367_1",9,1.92739212613927
"57374","3_54_59_1522_1",10,2.04332214278258
"57375","3_54_59_1575_1",6,1.69773359137439
"57376","3_54_59_1614_1",9,2.01269264380928
"57377","3_54_59_1709_1",7,1.83378554682005
"57378","3_54_59_1726_1",9,2.03139145373844
"57379","3_54_59_1881_1",8,1.61798325984057
"57380","3_54_59_193_1",2,0.673011667009257
"57381","3_54_59_1940_1",8,1.89036277533887
"57382","3_54_59_2192_1",10,2.0836422391499
"57383","3_54_59_2238_1",7,1.74977898918417
"57384","3_54_59_2252_1",7,1.32862648386853
"57385","3_54_59_2320_1",8,1.82247460217968
"57386","3_54_59_330_1",10,2.1375031130414
"57387","3_54_59_37_1",7,1.8446214763655
"57388","3_54_59_513_1",11,2.02281790504056
"57389","3_54_59_586_1",9,2.02939560150614
"57390","3_54_59_679_1",8,1.98505318790462
"57391","3_54_5_1078_1",6,1.60924754221325
"57392","3_54_5_1342_1",10,2.16012981083637
"57393","3_54_5_1645_1",4,0.876856972404631
"57394","3_54_5_1770_1",7,1.59617762769074
"57395","3_54_5_1809_1",9,2.04673853269455
"57396","3_54_5_1811_1",12,2.15332940864034
"57397","3_54_5_187_1",10,2.24595208072891
"57398","3_54_5_1986_1",5,1.08057384836485
"57399","3_54_5_2150_1",5,0.953256252840686
"57400","3_54_5_217_1",10,2.0836422391499
"57401","3_54_5_2340_1",10,1.97260384178652
"57402","3_54_5_2402_1",7,1.55859213196459
"57403","3_54_5_447_1",5,1.32564786819648
"57404","3_54_5_546_1",7,1.80189240065887
"57405","3_54_5_551_1",9,2.04493117484959
"57406","3_54_5_73_1",7,1.87245098883927
"57407","3_54_5_80_1",7,1.69040847253418
"57408","3_54_5_966_1",4,1.07354284640852
"57409","3_54_63_1624_1",8,1.65466798554104
"57410","3_54_63_2427_1",10,2.13574568216129
"57411","3_54_63_2467_1",5,1.3647193751408
"57412","3_54_63_2501_1",8,1.63446478913949
"57413","3_54_63_307_1",9,1.76196179259223
"57414","3_54_63_385_1",5,1.33166431029301
"57415","3_54_63_4956_1",5,0.732146745618101
"57416","3_54_63_820_1",9,1.8499262983688
"57417","3_54_63_909_1",11,2.15973161607549
"57418","3_54_63_98_1",9,1.86303682028178
"57419","3_54_67_1040_1",7,1.62166791711235
"57420","3_54_67_1071_1",13,2.26739568341089
"57421","3_54_67_1192_1",3,0.89820533970415
"57422","3_54_67_1352_1",7,1.63336095114299
"57423","3_54_67_1365_1",5,1.43682866896303
"57424","3_54_67_158_1",6,1.67159527802125
"57425","3_54_67_1706_1",5,1.33393526539787
"57426","3_54_67_1749_1",2,0.636514168294813
"57427","3_54_67_1923_1",9,1.93348032132617
"57428","3_54_67_2085_1",8,1.51715158489329
"57429","3_54_67_2129_1",8,1.89988990316407
"57430","3_54_67_2228_1",5,1.29571709983882
"57431","3_54_67_2232_1",6,1.53060524205894
"57432","3_54_67_2462_1",5,1.2175646029495
"57433","3_54_67_2498_1",10,2.04624093073851
"57434","3_54_67_406_1",4,1.20485700127009
"57435","3_54_67_487_1",6,1.16402343159214
"57436","3_54_67_5049_1",4,1.12036745137711
"57437","3_54_67_5051_1",8,1.83102048111352
"57438","3_54_67_5052_1",9,1.74900797708976
"57439","3_54_67_512_1",10,1.82971804540238
"57440","3_54_67_594_1",10,2.07622525337816
"57441","3_54_67_621_1",4,0.974670193392883
"57442","3_54_67_7673_1",6,1.27814367904337
"57443","3_54_67_7677_1",8,1.97018144002608
"57444","3_54_67_7678_1",9,1.95707693558153
"57445","3_54_67_79_1",7,1.44888610945472
"57446","3_54_67_862_1",10,2.10888730059393
"57447","3_54_67_888_1",6,1.30309240376172
"57448","3_54_67_912_1",8,1.86621602358595
"57449","3_54_81_1167_1",6,1.24682964154851
"57450","3_54_81_1169_1",10,2.08842925301139
"57451","3_54_81_1195_1",2,0.410116318288409
"57452","3_54_81_134_1",5,1.38314875124874
"57453","3_54_81_1705_1",5,1.1945063128187
"57454","3_54_81_1993_1",7,1.88463480152372
"57455","3_54_81_2239_1",5,1.4196325712484
"57456","3_54_81_2485_1",11,1.98523141107186
"57457","3_54_81_27_1",5,1.27034678632876
"57458","3_54_81_504_1",7,1.51757071639619
"57459","3_54_81_572_1",6,1.45123792194863
"57460","3_54_81_578_1",4,0.709713102424333
"57461","3_54_81_853_1",13,2.19997674088939
"57462","3_54_81_855_1",10,1.90838689165653
"57463","3_54_81_914_1",7,1.61511955006041
"57464","3_54_89_1111_1",13,2.36392110328395
"57465","3_54_89_1542_1",10,2.10311884484044
"57466","3_54_89_1796_1",9,1.63102102496045
"57467","3_54_89_2122_1",8,1.47837193325334
"57468","3_54_89_2204_1",9,1.90819516310073
"57469","3_54_89_2394_1",14,2.33853739100879
"57470","3_54_89_2495_1",10,2.18800054287604
"57471","3_54_89_282_1",10,2.10617091620646
"57472","3_54_89_866_1",9,1.85719448903716
"57473","3_55_135_20015_1",6,1.66094743328692
"57474","3_55_135_20077_1",4,1.33561669453438
"57475","3_55_135_20085_1",7,1.66105218930559
"57476","3_55_135_20091_1",3,1.06085694715802
"57477","3_55_135_20093_1",5,0.755809275431416
"57478","3_55_135_20099_1",5,1.54728673334095
"57479","3_55_135_20145_1",4,0.999480826743221
"57480","3_55_135_20153_1",1,0
"57481","3_55_135_20165_1",5,1.36796485493683
"57482","3_55_135_20167_1",3,0.639031859650177
"57483","3_55_135_20171_1",3,0.643469269338598
"57484","3_55_135_20176_1",6,1.45935941234753
"57485","3_55_135_20183_1",1,0
"57486","3_55_135_20185_1",8,1.37450550966313
"57487","3_55_135_20220_1",3,0.74748147108716
"57488","3_55_135_20229_1",5,1.38343594984284
"57489","3_55_135_20269_1",7,1.69809515869163
"57490","3_55_135_20301_1",2,0.295439191872116
"57491","3_55_135_20302_1",3,0.970115783986938
"57492","3_55_135_20304_1",5,1.52470739303014
"57493","3_55_135_20316_1",7,0.961900329883089
"57494","3_55_135_20318_1",8,1.69244526296817
"57495","3_55_135_20323_1",5,1.38178603225933
"57496","3_55_135_20324_1",8,1.25324159870399
"57497","3_55_135_20326_1",5,1.35220939923383
"57498","3_55_135_20340_1",5,1.22226692353816
"57499","3_55_135_20345_1",5,1.33714535007282
"57500","3_55_135_20355_1",3,0.380506218477596
"57501","3_55_135_20361_1",6,1.00585396388159
"57502","3_55_135_20380_1",3,0.752974682765889
"57503","3_55_135_20382_1",5,0.79695743529371
"57504","3_55_137_10340_1",1,0
"57505","3_55_137_20037_1",5,1.10456966968368
"57506","3_55_137_20051_1",3,0.703843328477728
"57507","3_55_137_20082_1",1,0
"57508","3_55_137_20088_1",6,1.54659868604851
"57509","3_55_137_20091_1",3,0.46341355882643
"57510","3_55_137_20120_1",3,0.950270539233235
"57511","3_55_137_20139_1",7,1.69201980790846
"57512","3_55_137_20147_1",3,0.900256051268537
"57513","3_55_137_20155_1",2,0.636514168294813
"57514","3_55_137_20183_1",3,0.425848449238581
"57515","3_55_137_20208_1",5,1.23659929621533
"57516","3_55_137_20244_1",1,0
"57517","3_55_137_20249_1",4,1.32966134885476
"57518","3_55_137_20265_1",6,1.65958922700537
"57519","3_55_137_20267_1",3,0.812465110381108
"57520","3_55_137_20269_1",4,0.621583946755131
"57521","3_55_137_20292_1",2,0.500402423538188
"57522","3_55_137_20297_1",8,1.27367777159326
"57523","3_55_137_20305_1",4,0.841081182929053
"57524","3_55_137_20307_1",4,0.719477810128359
"57525","3_55_137_20308_312",7,1.71938841508355
"57526","3_55_141_20038_1",3,0.853236150555778
"57527","3_55_141_20057_1",4,1.3397180434946
"57528","3_55_141_20078_1",3,0.431071102348777
"57529","3_55_141_20081_1",7,1.64390495234389
"57530","3_55_141_20084_1",6,1.28901214496451
"57531","3_55_141_20090_1",2,0.636514168294813
"57532","3_55_141_20098_1",6,1.56046739367797
"57533","3_55_141_20101_1",6,1.35103941583702
"57534","3_55_141_20120_1",2,0.679193265991526
"57535","3_55_141_20124_1",2,0.636514168294813
"57536","3_55_141_20173_1",1,0
"57537","3_55_141_20179_1",5,0.987969390794516
"57538","3_55_141_20186_1",2,0.690923309313818
"57539","3_55_141_20196_1",1,0
"57540","3_55_141_20201_1",4,1.19019662928338
"57541","3_55_141_20205_1",5,1.4154079906461
"57542","3_55_141_20219_1",5,1.21275564698884
"57543","3_55_141_20222_1",4,1.09722855531002
"57544","3_55_141_20230_1",2,0.562335144618808
"57545","3_55_141_20240_1",3,1.08518861296765
"57546","3_55_141_20242_1",5,0.924803525092824
"57547","3_55_141_20252_1",6,1.16892374804458
"57548","3_55_141_20271_1",3,0.618977214201632
"57549","3_55_141_20272_1",2,0.271189373041844
"57550","3_55_141_20287_1",1,0
"57551","3_55_141_20295_1",4,0.94106973993835
"57552","3_55_141_20303_1",2,0.614503320310728
"57553","3_55_141_20319_1",6,1.46606365075307
"57554","3_55_141_20325_1",6,1.31565807039855
"57555","3_55_141_20380_1",5,1.16933510625406
"57556","3_55_141_20382_1",5,1.28223128946594
"57557","3_55_141_20384_1",2,0.598269588585257
"57558","3_55_141_20393_312",5,1.31955569074457
"57559","3_55_141_20403_1",4,1.08455028587815
"57560","3_55_141_20404_1",6,1.51717070124107
"57561","3_55_141_20405_1",4,0.895332665968091
"57562","3_55_141_20406_1",1,0
"57563","3_55_17_20003_1",7,0.937938558305489
"57564","3_55_17_20019_1",6,1.66363475186301
"57565","3_55_17_20024_1",4,1.02371550683612
"57566","3_55_17_20025_1",8,1.92096995668939
"57567","3_55_17_20061_1",2,0.693147180559945
"57568","3_55_17_20074_1",7,1.49686350614239
"57569","3_55_17_20106_1",2,0.562335144618808
"57570","3_55_17_20137_1",4,1.23192534409335
"57571","3_55_17_20142_1",7,1.62114088954565
"57572","3_55_17_20161_1",9,1.88507092804635
"57573","3_55_17_20165_1",9,1.93002085843359
"57574","3_55_17_20166_1",9,1.89929484913193
"57575","3_55_17_20195_1",5,1.39173976951833
"57576","3_55_17_20226_1",8,1.63020073839486
"57577","3_55_17_20244_1",4,0.926938839266405
"57578","3_55_17_20258_1",9,1.82777441562051
"57579","3_55_17_20267_1",1,0
"57580","3_55_17_20287_1",2,0.469220348441599
"57581","3_55_17_20288_1",4,0.927349746329131
"57582","3_55_17_20294_1",4,1.14452274541913
"57583","3_55_17_20297_1",6,1.55388435846842
"57584","3_55_17_20298_1",6,1.05041198336409
"57585","3_55_17_20344_1",4,1.19628003708166
"57586","3_55_17_20441_1",5,0.770023179319435
"57587","3_55_17_20445_1",5,1.27554748094218
"57588","3_55_17_20446_1",6,1.17567463459317
"57589","3_55_17_20451_1",6,1.3232464117333
"57590","3_55_17_20479_1",7,1.68637971154274
"57591","3_55_17_20496_1",6,1.42230679179212
"57592","3_55_17_20513_312",3,0.790868980466861
"57593","3_55_17_20520_1",7,1.81397643790325
"57594","3_55_17_20522_1",11,2.10556124211643
"57595","3_55_17_20523_1",5,0.898082750061324
"57596","3_55_17_20533_1",4,0.885574151576672
"57597","3_55_19_20007_1",5,1.46481638489081
"57598","3_55_19_20021_1",6,1.58901155047364
"57599","3_55_19_20027_1",4,1.16828245017656
"57600","3_55_19_20078_1",8,1.87353530074904
"57601","3_55_19_20085_1",7,1.4858814158435
"57602","3_55_19_20099_1",3,0.841855259339404
"57603","3_55_19_20110_1",7,1.29941787300882
"57604","3_55_19_20111_1",5,0.956756280059915
"57605","3_55_19_20116_1",5,1.41686937281552
"57606","3_55_19_20121_1",3,1.00424247305408
"57607","3_55_19_20138_1",4,0.628500565022402
"57608","3_55_19_20162_1",6,1.05041198336409
"57609","3_55_19_20175_1",5,1.5498260458782
"57610","3_55_19_20194_1",4,1.24501688925244
"57611","3_55_19_20211_1",2,0.649248354870898
"57612","3_55_19_20214_1",6,1.48689522688818
"57613","3_55_19_20219_1",3,1.06708951878208
"57614","3_55_19_20222_1",11,2.23429120392768
"57615","3_55_19_20232_1",6,1.41399441319646
"57616","3_55_19_20244_1",5,1.49159281376367
"57617","3_55_19_20290_1",6,1.55215526913872
"57618","3_55_19_20296_1",8,1.79051171358015
"57619","3_55_19_20366_1",4,0.774506534050413
"57620","3_55_19_20373_1",4,1.05979844994128
"57621","3_55_19_20379_1",5,1.43275705299709
"57622","3_55_19_20380_1",6,1.46157894711652
"57623","3_55_19_20389_1",10,2.1188937380239
"57624","3_55_19_20410_1",4,1.22051801205693
"57625","3_55_19_20417_1",2,0.605797499372304
"57626","3_55_19_20420_1",5,0.899717436827459
"57627","3_55_19_20428_1",2,0.198515243345873
"57628","3_55_19_20435_1",9,2.08094721205521
"57629","3_55_19_20436_1",4,1.3421131789144
"57630","3_55_19_20464_1",3,1.03972077083992
"57631","3_55_19_20478_1",4,1.33217904021012
"57632","3_55_19_20479_1",1,0
"57633","3_55_19_20481_1",5,1.3385658159095
